8.8835 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
0.0278 	EXP 	text_2: autoDraw = True
10.1847 	EXP 	Imported conditions.xlsx as conditions, 12 conditions, 3 params
10.1874 	EXP 	Created sequence: random, trialTypes=12, nReps=10, seed=None
10.1876 	EXP 	New trial (rep=0, index=0): {'delay': 0.7, 'frequency': 1000, 'condition': 'unexpected'}
10.2098 	DATA 	Keypress: space
10.2190 	EXP 	text_2: autoDraw = False
10.2190 	EXP 	fixation: autoDraw = True
10.6811 	EXP 	cue: autoDraw = True
10.7228 	EXP 	fixation: autoDraw = False
11.2082 	DATA 	Keypress: space
11.2129 	EXP 	fixation: autoDraw = False
11.2129 	EXP 	cue: autoDraw = False
11.8975 	EXP 	Sound sound_1 started
12.3510 	EXP 	Sound sound_1 stopped
12.3877 	EXP 	slider: markerPos = None
12.3877 	EXP 	slider: markerPos = None
12.3877 	EXP 	text: autoDraw = True
12.3877 	EXP 	slider: autoDraw = True
20.4909 	DATA 	Keypress: space
23.9776 	DATA 	Mouse: Left button down, pos=(640,425)
23.9927 	EXP 	slider: markerPos = 411.1111111111111
23.9940 	DATA 	Mouse:  Left button up, pos=(640,425)
24.0067 	EXP 	slider: markerPos = 411.1111111111111
24.0092 	EXP 	New trial (rep=0, index=1): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
24.0146 	EXP 	text: autoDraw = False
24.0146 	EXP 	slider: autoDraw = False
24.0146 	EXP 	fixation: autoDraw = True
24.5131 	EXP 	fixation: autoDraw = False
24.5131 	EXP 	cue: autoDraw = True
24.8771 	DATA 	Keypress: space
24.8825 	EXP 	fixation: autoDraw = False
24.8825 	EXP 	cue: autoDraw = False
24.9817 	EXP 	Sound sound_1 started
25.4344 	EXP 	Sound sound_1 stopped
25.4589 	EXP 	slider: markerPos = None
25.4589 	EXP 	slider: markerPos = None
25.4589 	EXP 	text: autoDraw = True
25.4589 	EXP 	slider: autoDraw = True
26.7449 	DATA 	Keypress: space
27.4297 	DATA 	Mouse: Left button down, pos=(640,425)
27.4438 	DATA 	Mouse:  Left button up, pos=(640,425)
27.4483 	EXP 	slider: markerPos = 411.1111111111111
27.4616 	EXP 	slider: markerPos = 411.1111111111111
27.4646 	EXP 	New trial (rep=0, index=2): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
27.4727 	EXP 	text: autoDraw = False
27.4727 	EXP 	slider: autoDraw = False
27.4727 	EXP 	fixation: autoDraw = True
27.9655 	EXP 	cue: autoDraw = True
27.9727 	EXP 	fixation: autoDraw = False
28.3002 	DATA 	Keypress: space
28.3062 	EXP 	fixation: autoDraw = False
28.3062 	EXP 	cue: autoDraw = False
28.3988 	EXP 	Sound sound_1 started
28.8522 	EXP 	Sound sound_1 reached end of file
28.8526 	EXP 	Sound sound_1 reached end of file
28.8757 	EXP 	slider: markerPos = None
28.8757 	EXP 	slider: markerPos = None
28.8757 	EXP 	text: autoDraw = True
28.8757 	EXP 	slider: autoDraw = True
36.3790 	DATA 	Mouse: Left button down, pos=(611,430)
36.3794 	DATA 	Mouse:  Left button up, pos=(611,430)
38.4124 	DATA 	Mouse: Left button down, pos=(781,443)
38.4260 	DATA 	Mouse:  Left button up, pos=(781,443)
38.4304 	EXP 	slider: markerPos = 567.7777777777778
38.4435 	EXP 	slider: markerPos = 567.7777777777778
38.4459 	EXP 	New trial (rep=0, index=3): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
38.4564 	EXP 	text: autoDraw = False
38.4564 	EXP 	slider: autoDraw = False
38.4564 	EXP 	fixation: autoDraw = True
38.9478 	EXP 	cue: autoDraw = True
38.9569 	EXP 	fixation: autoDraw = False
39.0498 	DATA 	Keypress: space
39.0562 	EXP 	fixation: autoDraw = False
39.0562 	EXP 	cue: autoDraw = False
39.2493 	DATA 	Keypress: space
39.4488 	EXP 	Sound sound_1 started
39.9022 	EXP 	Sound sound_1 stopped
39.9261 	EXP 	slider: markerPos = None
39.9261 	EXP 	slider: markerPos = None
39.9261 	EXP 	text: autoDraw = True
39.9261 	EXP 	slider: autoDraw = True
41.5292 	DATA 	Mouse: Left button down, pos=(781,443)
41.5430 	DATA 	Mouse:  Left button up, pos=(781,443)
41.5473 	EXP 	slider: markerPos = 567.7777777777778
41.5601 	EXP 	slider: markerPos = 567.7777777777778
41.5624 	EXP 	New trial (rep=0, index=4): {'delay': 0.7, 'frequency': 400, 'condition': 'expected'}
41.5732 	EXP 	text: autoDraw = False
41.5732 	EXP 	slider: autoDraw = False
41.5732 	EXP 	fixation: autoDraw = True
42.0633 	EXP 	cue: autoDraw = True
42.0817 	EXP 	fixation: autoDraw = False
42.3434 	DATA 	Keypress: space
42.3484 	EXP 	fixation: autoDraw = False
42.3484 	EXP 	cue: autoDraw = False
43.0489 	EXP 	Sound sound_1 started
43.5025 	EXP 	Sound sound_1 reached end of file
43.5263 	EXP 	slider: markerPos = None
43.5263 	EXP 	slider: markerPos = None
43.5263 	EXP 	text: autoDraw = True
43.5263 	EXP 	slider: autoDraw = True
46.4287 	DATA 	Mouse: Left button down, pos=(565,447)
46.4292 	DATA 	Mouse:  Left button up, pos=(565,447)
49.5119 	DATA 	Mouse: Left button down, pos=(565,447)
49.5250 	EXP 	slider: markerPos = 327.77777777777777
49.5333 	DATA 	Mouse:  Left button up, pos=(565,447)
49.5379 	EXP 	slider: markerPos = 327.77777777777777
49.5512 	EXP 	slider: markerPos = 327.77777777777777
49.5536 	EXP 	New trial (rep=0, index=5): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
49.5593 	EXP 	text: autoDraw = False
49.5593 	EXP 	slider: autoDraw = False
49.5593 	EXP 	fixation: autoDraw = True
50.0560 	EXP 	cue: autoDraw = True
50.0625 	EXP 	fixation: autoDraw = False
50.6457 	DATA 	Keypress: space
50.6511 	EXP 	fixation: autoDraw = False
50.6511 	EXP 	cue: autoDraw = False
51.0492 	EXP 	Sound sound_1 started
51.5025 	EXP 	Sound sound_1 reached end of file
51.5029 	EXP 	Sound sound_1 reached end of file
51.5260 	EXP 	slider: markerPos = None
51.5260 	EXP 	slider: markerPos = None
51.5260 	EXP 	text: autoDraw = True
51.5260 	EXP 	slider: autoDraw = True
52.9119 	DATA 	Mouse: Left button down, pos=(453,459)
52.9249 	EXP 	slider: markerPos = 203.33333333333331
52.9261 	DATA 	Mouse:  Left button up, pos=(453,459)
52.9377 	EXP 	slider: markerPos = 203.33333333333331
52.9403 	EXP 	New trial (rep=0, index=6): {'delay': 0.7, 'frequency': 400, 'condition': 'expected'}
52.9456 	EXP 	text: autoDraw = False
52.9456 	EXP 	slider: autoDraw = False
52.9456 	EXP 	fixation: autoDraw = True
53.4403 	EXP 	cue: autoDraw = True
53.4476 	EXP 	fixation: autoDraw = False
53.4955 	DATA 	Keypress: space
53.5009 	EXP 	fixation: autoDraw = False
53.5009 	EXP 	cue: autoDraw = False
54.2060 	EXP 	Sound sound_1 started
54.6586 	EXP 	Sound sound_1 stopped
54.6819 	EXP 	slider: markerPos = None
54.6819 	EXP 	slider: markerPos = None
54.6819 	EXP 	text: autoDraw = True
54.6819 	EXP 	slider: autoDraw = True
61.9129 	DATA 	Mouse: Left button down, pos=(795,452)
61.9133 	DATA 	Mouse:  Left button up, pos=(795,452)
64.6621 	DATA 	Mouse: Left button down, pos=(795,452)
64.6625 	DATA 	Mouse:  Left button up, pos=(795,452)
67.1128 	DATA 	Mouse: Left button down, pos=(720,450)
67.1258 	DATA 	Mouse:  Left button up, pos=(720,450)
67.1301 	EXP 	slider: markerPos = 500.0
67.1434 	EXP 	slider: markerPos = 500.0
67.1458 	EXP 	New trial (rep=0, index=7): {'delay': 0.4, 'frequency': 1000, 'condition': 'unexpected'}
67.1570 	EXP 	text: autoDraw = False
67.1570 	EXP 	slider: autoDraw = False
67.1570 	EXP 	fixation: autoDraw = True
67.6494 	EXP 	cue: autoDraw = True
67.6572 	EXP 	fixation: autoDraw = False
67.8964 	DATA 	Keypress: space
67.9019 	EXP 	fixation: autoDraw = False
67.9019 	EXP 	cue: autoDraw = False
68.2996 	EXP 	Sound sound_1 started
68.7530 	EXP 	Sound sound_1 reached end of file
68.7533 	EXP 	Sound sound_1 reached end of file
68.7763 	EXP 	slider: markerPos = None
68.7763 	EXP 	slider: markerPos = None
68.7763 	EXP 	text: autoDraw = True
68.7763 	EXP 	slider: autoDraw = True
70.9124 	DATA 	Mouse: Left button down, pos=(635,450)
70.9297 	EXP 	slider: markerPos = 405.55555555555554
70.9309 	DATA 	Mouse:  Left button up, pos=(635,450)
70.9433 	EXP 	slider: markerPos = 405.55555555555554
70.9458 	EXP 	New trial (rep=0, index=8): {'delay': 0.7, 'frequency': 400, 'condition': 'expected'}
70.9573 	EXP 	text: autoDraw = False
70.9573 	EXP 	slider: autoDraw = False
70.9573 	EXP 	fixation: autoDraw = True
71.4494 	EXP 	cue: autoDraw = True
71.4578 	EXP 	fixation: autoDraw = False
71.5952 	DATA 	Keypress: space
71.6006 	EXP 	fixation: autoDraw = False
71.6006 	EXP 	cue: autoDraw = False
72.2995 	EXP 	Sound sound_1 started
72.7532 	EXP 	Sound sound_1 reached end of file
72.7535 	EXP 	Sound sound_1 reached end of file
72.7761 	EXP 	slider: markerPos = None
72.7761 	EXP 	slider: markerPos = None
72.7761 	EXP 	text: autoDraw = True
72.7761 	EXP 	slider: autoDraw = True
74.5132 	DATA 	Mouse: Left button down, pos=(635,450)
74.5305 	EXP 	slider: markerPos = 405.55555555555554
74.5318 	DATA 	Mouse:  Left button up, pos=(635,450)
74.5443 	EXP 	slider: markerPos = 405.55555555555554
74.5467 	EXP 	New trial (rep=0, index=9): {'delay': 0.1, 'frequency': 1000, 'condition': 'unexpected'}
74.5572 	EXP 	text: autoDraw = False
74.5572 	EXP 	slider: autoDraw = False
74.5572 	EXP 	fixation: autoDraw = True
75.0501 	EXP 	cue: autoDraw = True
75.0567 	EXP 	fixation: autoDraw = False
75.0659 	DATA 	Keypress: space
75.0739 	EXP 	fixation: autoDraw = False
75.0739 	EXP 	cue: autoDraw = False
75.1660 	EXP 	Sound sound_1 started
75.6194 	EXP 	Sound sound_1 reached end of file
75.6198 	EXP 	Sound sound_1 reached end of file
75.6429 	EXP 	slider: markerPos = None
75.6429 	EXP 	slider: markerPos = None
75.6429 	EXP 	text: autoDraw = True
75.6429 	EXP 	slider: autoDraw = True
76.4961 	DATA 	Mouse: Left button down, pos=(635,450)
76.4966 	DATA 	Mouse:  Left button up, pos=(635,450)
81.8628 	DATA 	Mouse: Left button down, pos=(635,450)
81.8748 	EXP 	slider: markerPos = 405.55555555555554
81.8835 	DATA 	Mouse:  Left button up, pos=(635,450)
81.8891 	EXP 	slider: markerPos = 405.55555555555554
81.9011 	EXP 	slider: markerPos = 405.55555555555554
81.9038 	EXP 	New trial (rep=0, index=10): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
81.9096 	EXP 	text: autoDraw = False
81.9096 	EXP 	slider: autoDraw = False
81.9096 	EXP 	fixation: autoDraw = True
82.4082 	EXP 	cue: autoDraw = True
82.4154 	EXP 	fixation: autoDraw = False
82.4943 	DATA 	Keypress: space
82.4990 	EXP 	fixation: autoDraw = False
82.4990 	EXP 	cue: autoDraw = False
82.9001 	EXP 	Sound sound_1 started
83.3538 	EXP 	Sound sound_1 stopped
83.3774 	EXP 	slider: markerPos = None
83.3774 	EXP 	slider: markerPos = None
83.3774 	EXP 	text: autoDraw = True
83.3774 	EXP 	slider: autoDraw = True
84.5135 	DATA 	Mouse: Left button down, pos=(822,442)
84.5139 	DATA 	Mouse:  Left button up, pos=(822,442)
89.7470 	DATA 	Mouse: Left button down, pos=(822,442)
89.7474 	DATA 	Mouse:  Left button up, pos=(822,442)
93.2137 	DATA 	Mouse: Left button down, pos=(822,442)
93.2270 	DATA 	Mouse:  Left button up, pos=(822,442)
93.2316 	EXP 	slider: markerPos = 613.3333333333333
93.2448 	EXP 	slider: markerPos = 613.3333333333333
93.2472 	EXP 	New trial (rep=0, index=11): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
93.2579 	EXP 	text: autoDraw = False
93.2579 	EXP 	slider: autoDraw = False
93.2579 	EXP 	fixation: autoDraw = True
93.6854 	DATA 	Keypress: space
93.7483 	EXP 	cue: autoDraw = True
93.7652 	EXP 	fixation: autoDraw = False
94.9278 	DATA 	Keypress: space
94.9333 	EXP 	fixation: autoDraw = False
94.9333 	EXP 	cue: autoDraw = False
95.0338 	EXP 	Sound sound_1 started
95.4869 	EXP 	Sound sound_1 stopped
95.5101 	EXP 	slider: markerPos = None
95.5101 	EXP 	slider: markerPos = None
95.5101 	EXP 	text: autoDraw = True
95.5101 	EXP 	slider: autoDraw = True
100.6471 	DATA 	Mouse: Left button down, pos=(822,442)
100.6639 	EXP 	slider: markerPos = 613.3333333333333
100.6652 	DATA 	Mouse:  Left button up, pos=(822,442)
100.6776 	EXP 	slider: markerPos = 613.3333333333333
100.6801 	EXP 	New trial (rep=1, index=0): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
100.6912 	EXP 	text: autoDraw = False
100.6912 	EXP 	slider: autoDraw = False
100.6912 	EXP 	fixation: autoDraw = True
101.1799 	EXP 	cue: autoDraw = True
101.1993 	EXP 	fixation: autoDraw = False
101.5356 	DATA 	Keypress: space
101.5414 	EXP 	fixation: autoDraw = False
101.5414 	EXP 	cue: autoDraw = False
101.6334 	EXP 	Sound sound_1 started
102.0869 	EXP 	Sound sound_1 reached end of file
102.0873 	EXP 	Sound sound_1 reached end of file
102.1110 	EXP 	slider: markerPos = None
102.1110 	EXP 	slider: markerPos = None
102.1110 	EXP 	text: autoDraw = True
102.1110 	EXP 	slider: autoDraw = True
105.1469 	DATA 	Mouse: Left button down, pos=(602,456)
105.1603 	DATA 	Mouse:  Left button up, pos=(602,456)
105.1653 	EXP 	slider: markerPos = 368.88888888888886
105.1784 	EXP 	slider: markerPos = 368.88888888888886
105.1808 	EXP 	New trial (rep=1, index=1): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
105.1913 	EXP 	text: autoDraw = False
105.1913 	EXP 	slider: autoDraw = False
105.1913 	EXP 	fixation: autoDraw = True
105.6830 	EXP 	cue: autoDraw = True
105.6915 	EXP 	fixation: autoDraw = False
105.7686 	DATA 	Keypress: space
105.7741 	EXP 	fixation: autoDraw = False
105.7741 	EXP 	cue: autoDraw = False
105.8669 	EXP 	Sound sound_1 started
106.3203 	EXP 	Sound sound_1 reached end of file
106.3207 	EXP 	Sound sound_1 reached end of file
106.3446 	EXP 	slider: markerPos = None
106.3446 	EXP 	slider: markerPos = None
106.3446 	EXP 	text: autoDraw = True
106.3446 	EXP 	slider: autoDraw = True
108.4473 	DATA 	Mouse: Left button down, pos=(745,444)
108.4477 	DATA 	Mouse:  Left button up, pos=(745,444)
110.3474 	DATA 	Mouse: Left button down, pos=(745,444)
110.3478 	DATA 	Mouse:  Left button up, pos=(745,444)
112.4632 	DATA 	Mouse: Left button down, pos=(745,444)
112.4761 	EXP 	slider: markerPos = 527.7777777777778
112.4774 	DATA 	Mouse:  Left button up, pos=(745,444)
112.4896 	EXP 	slider: markerPos = 527.7777777777778
112.4921 	EXP 	New trial (rep=1, index=2): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
112.4975 	EXP 	text: autoDraw = False
112.4975 	EXP 	slider: autoDraw = False
112.4975 	EXP 	fixation: autoDraw = True
112.9920 	EXP 	cue: autoDraw = True
112.9986 	EXP 	fixation: autoDraw = False
113.0362 	DATA 	Keypress: space
113.0423 	EXP 	fixation: autoDraw = False
113.0423 	EXP 	cue: autoDraw = False
113.4337 	EXP 	Sound sound_1 started
113.8872 	EXP 	Sound sound_1 reached end of file
113.8876 	EXP 	Sound sound_1 reached end of file
113.9111 	EXP 	slider: markerPos = None
113.9111 	EXP 	slider: markerPos = None
113.9111 	EXP 	text: autoDraw = True
113.9111 	EXP 	slider: autoDraw = True
115.6973 	DATA 	Mouse: Left button down, pos=(621,458)
115.7089 	EXP 	slider: markerPos = 390.0
115.7175 	DATA 	Mouse:  Left button up, pos=(621,458)
115.7219 	EXP 	slider: markerPos = 390.0
115.7340 	EXP 	slider: markerPos = 390.0
115.7365 	EXP 	New trial (rep=1, index=3): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
115.7425 	EXP 	text: autoDraw = False
115.7425 	EXP 	slider: autoDraw = False
115.7425 	EXP 	fixation: autoDraw = True
116.2418 	EXP 	cue: autoDraw = True
116.2505 	EXP 	fixation: autoDraw = False
117.9142 	DATA 	Keypress: space
117.9257 	EXP 	fixation: autoDraw = False
117.9257 	EXP 	cue: autoDraw = False
118.3211 	EXP 	Sound sound_1 started
118.7744 	EXP 	Sound sound_1 reached end of file
118.7747 	EXP 	Sound sound_1 reached end of file
118.7985 	EXP 	slider: markerPos = None
118.7985 	EXP 	slider: markerPos = None
118.7985 	EXP 	text: autoDraw = True
118.7985 	EXP 	slider: autoDraw = True
122.1301 	DATA 	Mouse: Left button down, pos=(628,453)
122.1432 	EXP 	slider: markerPos = 397.77777777777777
122.1445 	DATA 	Mouse:  Left button up, pos=(628,453)
122.1567 	EXP 	slider: markerPos = 397.77777777777777
122.1591 	EXP 	New trial (rep=1, index=4): {'delay': 0.7, 'frequency': 400, 'condition': 'expected'}
122.1643 	EXP 	text: autoDraw = False
122.1643 	EXP 	slider: autoDraw = False
122.1643 	EXP 	fixation: autoDraw = True
122.6668 	EXP 	fixation: autoDraw = False
122.6668 	EXP 	cue: autoDraw = True
122.9450 	DATA 	Keypress: space
122.9501 	EXP 	fixation: autoDraw = False
122.9501 	EXP 	cue: autoDraw = False
123.6509 	EXP 	Sound sound_1 started
124.1038 	EXP 	Sound sound_1 stopped
124.1267 	EXP 	slider: markerPos = None
124.1267 	EXP 	slider: markerPos = None
124.1267 	EXP 	text: autoDraw = True
124.1267 	EXP 	slider: autoDraw = True
125.3801 	DATA 	Mouse: Left button down, pos=(425,438)
125.3929 	EXP 	slider: markerPos = 172.22222222222223
125.4013 	DATA 	Mouse:  Left button up, pos=(425,438)
125.4063 	EXP 	slider: markerPos = 172.22222222222223
125.4193 	EXP 	slider: markerPos = 172.22222222222223
125.4218 	EXP 	New trial (rep=1, index=5): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
125.4278 	EXP 	text: autoDraw = False
125.4278 	EXP 	slider: autoDraw = False
125.4278 	EXP 	fixation: autoDraw = True
125.9254 	EXP 	cue: autoDraw = True
125.9327 	EXP 	fixation: autoDraw = False
126.1696 	DATA 	Keypress: space
126.1754 	EXP 	fixation: autoDraw = False
126.1754 	EXP 	cue: autoDraw = False
126.2673 	EXP 	Sound sound_1 started
126.7201 	EXP 	Sound sound_1 reached end of file
126.7205 	EXP 	Sound sound_1 reached end of file
126.7447 	EXP 	slider: markerPos = None
126.7447 	EXP 	slider: markerPos = None
126.7447 	EXP 	text: autoDraw = True
126.7447 	EXP 	slider: autoDraw = True
127.2969 	DATA 	Mouse: Left button down, pos=(425,438)
127.3099 	EXP 	slider: markerPos = 172.22222222222223
127.3183 	DATA 	Mouse:  Left button up, pos=(425,438)
127.3234 	EXP 	slider: markerPos = 172.22222222222223
127.3364 	EXP 	slider: markerPos = 172.22222222222223
127.3389 	EXP 	New trial (rep=1, index=6): {'delay': 0.4, 'frequency': 1000, 'condition': 'unexpected'}
127.3446 	EXP 	text: autoDraw = False
127.3446 	EXP 	slider: autoDraw = False
127.3446 	EXP 	fixation: autoDraw = True
127.8422 	EXP 	cue: autoDraw = True
127.8487 	EXP 	fixation: autoDraw = False
127.9949 	DATA 	Keypress: space
128.0004 	EXP 	fixation: autoDraw = False
128.0004 	EXP 	cue: autoDraw = False
128.4013 	EXP 	Sound sound_1 started
128.8544 	EXP 	Sound sound_1 stopped
128.8784 	EXP 	slider: markerPos = None
128.8784 	EXP 	slider: markerPos = None
128.8784 	EXP 	text: autoDraw = True
128.8784 	EXP 	slider: autoDraw = True
129.9637 	DATA 	Mouse: Left button down, pos=(615,452)
129.9767 	EXP 	slider: markerPos = 383.3333333333333
129.9780 	DATA 	Mouse:  Left button up, pos=(615,452)
129.9895 	EXP 	slider: markerPos = 383.3333333333333
129.9921 	EXP 	New trial (rep=1, index=7): {'delay': 0.7, 'frequency': 1000, 'condition': 'unexpected'}
129.9975 	EXP 	text: autoDraw = False
129.9975 	EXP 	slider: autoDraw = False
129.9975 	EXP 	fixation: autoDraw = True
130.4923 	EXP 	cue: autoDraw = True
130.4991 	EXP 	fixation: autoDraw = False
130.5472 	DATA 	Keypress: space
