14.3226 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
19.7392 	EXP 	Created cue = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-0.6078,  0.6078, -0.6078]), fillColorSpace='rgb', fillRGB=array([-0.6078,  0.6078, -0.6078]), interpolate=True, lineColor=array([-0.6078,  0.6078, -0.6078]), lineColorSpace='rgb', lineRGB=array([-0.6078,  0.6078, -0.6078]), lineWidth=1.0, name='cue', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.7509 	EXP 	Sound sound_1 set volume 1.000
20.7550 	EXP 	window1: mouseVisible = True
20.7691 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.7863 	EXP 	window1: mouseVisible = True
20.7899 	EXP 	window1: mouseVisible = True
20.7980 	EXP 	window1: mouseVisible = True
20.8012 	EXP 	window1: mouseVisible = True
20.8047 	EXP 	window1: mouseVisible = True
20.8082 	EXP 	window1: mouseVisible = True
20.8276 	EXP 	window1: mouseVisible = True
20.8308 	EXP 	window1: mouseVisible = True
20.8342 	EXP 	window1: mouseVisible = True
20.8376 	EXP 	window1: mouseVisible = True
20.8490 	EXP 	window1: mouseVisible = True
20.8522 	EXP 	window1: mouseVisible = True
20.8557 	EXP 	window1: mouseVisible = True
20.8590 	EXP 	window1: mouseVisible = True
20.8732 	EXP 	window1: mouseVisible = True
20.8763 	EXP 	window1: mouseVisible = True
20.8797 	EXP 	window1: mouseVisible = True
20.8831 	EXP 	window1: mouseVisible = True
20.8914 	EXP 	window1: mouseVisible = True
20.8943 	EXP 	window1: mouseVisible = True
20.8977 	EXP 	window1: mouseVisible = True
20.9012 	EXP 	window1: mouseVisible = True
20.9092 	EXP 	window1: mouseVisible = True
20.9122 	EXP 	window1: mouseVisible = True
20.9155 	EXP 	window1: mouseVisible = True
20.9188 	EXP 	window1: mouseVisible = True
20.9267 	EXP 	window1: mouseVisible = True
20.9296 	EXP 	window1: mouseVisible = True
20.9330 	EXP 	window1: mouseVisible = True
20.9363 	EXP 	window1: mouseVisible = True
20.9488 	EXP 	window1: mouseVisible = True
20.9519 	EXP 	window1: mouseVisible = True
20.9552 	EXP 	window1: mouseVisible = True
20.9586 	EXP 	window1: mouseVisible = True
20.9666 	EXP 	window1: mouseVisible = True
20.9701 	EXP 	window1: mouseVisible = True
20.9734 	EXP 	window1: mouseVisible = True
20.9769 	EXP 	window1: mouseVisible = True
20.9888 	EXP 	window1: mouseVisible = True
20.9918 	EXP 	window1: mouseVisible = True
20.9952 	EXP 	window1: mouseVisible = True
20.9985 	EXP 	window1: mouseVisible = True
21.0070 	EXP 	window1: mouseVisible = True
21.0113 	EXP 	window1: mouseVisible = True
21.0511 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=(0, 250, 500, 750, 1000), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1.  , 0.08]), startValue=None, style='slider', styleTweaks=[], ticks=array([   0,  250,  500,  750, 1000]), units='height', win=Window(...))
0.0548 	EXP 	slider: autoLog = True
0.0548 	EXP 	slider: styleTweaks = []
0.0548 	EXP 	slider: styleTweaks = []
0.0548 	EXP 	slider: styleTweaks = []
0.0548 	EXP 	slider: styleTweaks = []
0.0548 	EXP 	slider: contrast = 1.0
0.0548 	EXP 	slider: markerPos = None
0.0548 	EXP 	slider: autoLog = True
0.0729 	EXP 	text_2: autoDraw = True
36.5060 	DATA 	Mouse: Left button down, pos=(666,589)
36.5155 	DATA 	Mouse:  Left button up, pos=(666,589)
109.8210 	EXP 	Imported conditions.xlsx as conditions, 12 conditions, 3 params
109.8287 	EXP 	Created sequence: random, trialTypes=12, nReps=10, seed=None
109.8292 	EXP 	New trial (rep=0, index=0): {'delay': 0.7, 'frequency': 400, 'condition': 'expected'}
109.9628 	DATA 	Keypress: space
110.0014 	EXP 	text_2: autoDraw = False
110.0014 	EXP 	fixation: autoDraw = True
110.2949 	EXP 	cue: autoDraw = True
110.5061 	EXP 	fixation: autoDraw = False
112.3326 	DATA 	Keypress: space
112.3382 	EXP 	fixation: autoDraw = False
112.3382 	EXP 	cue: autoDraw = False
113.0315 	EXP 	Sound sound_1 started
113.3279 	EXP 	Sound sound_1 stopped
113.3739 	EXP 	slider: markerPos = None
113.3739 	EXP 	slider: markerPos = None
113.3739 	EXP 	text: autoDraw = True
113.3739 	EXP 	slider: autoDraw = True
119.1111 	DATA 	Mouse: Left button down, pos=(496,452)
119.1116 	DATA 	Mouse:  Left button up, pos=(496,452)
120.1286 	DATA 	Keypress: space
121.5949 	DATA 	Mouse: Left button down, pos=(496,452)
121.6155 	EXP 	slider: markerPos = 251.11111111111111
121.6282 	EXP 	slider: markerPos = 251.11111111111111
121.6418 	EXP 	slider: markerPos = 251.11111111111111
121.6557 	EXP 	slider: markerPos = 251.11111111111111
121.6690 	EXP 	slider: markerPos = 251.11111111111111
121.6815 	EXP 	slider: markerPos = 251.11111111111111
121.6940 	EXP 	slider: markerPos = 251.11111111111111
121.7219 	EXP 	slider: markerPos = 251.11111111111111
121.7392 	EXP 	slider: markerPos = 251.11111111111111
121.7516 	EXP 	slider: markerPos = 251.11111111111111
121.7643 	EXP 	slider: markerPos = 251.11111111111111
121.7773 	EXP 	slider: markerPos = 251.11111111111111
121.7897 	EXP 	slider: markerPos = 251.11111111111111
121.8023 	EXP 	slider: markerPos = 251.11111111111111
121.8110 	DATA 	Mouse:  Left button up, pos=(496,452)
121.8155 	EXP 	slider: markerPos = 251.11111111111111
121.8281 	EXP 	slider: markerPos = 251.11111111111111
121.8309 	EXP 	New trial (rep=0, index=1): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
121.8388 	EXP 	text: autoDraw = False
121.8388 	EXP 	slider: autoDraw = False
121.8388 	EXP 	fixation: autoDraw = True
122.3312 	EXP 	cue: autoDraw = True
122.3393 	EXP 	fixation: autoDraw = False
124.5949 	DATA 	Keypress: space
124.6001 	EXP 	fixation: autoDraw = False
124.6001 	EXP 	cue: autoDraw = False
124.9979 	EXP 	Sound sound_1 started
125.2945 	EXP 	Sound sound_1 stopped
125.3134 	EXP 	slider: markerPos = None
125.3134 	EXP 	slider: markerPos = None
125.3134 	EXP 	text: autoDraw = True
125.3134 	EXP 	slider: autoDraw = True
127.4616 	DATA 	Mouse: Left button down, pos=(714,445)
127.4787 	EXP 	slider: markerPos = 493.33333333333337
127.4924 	EXP 	slider: markerPos = 493.33333333333337
127.5061 	EXP 	slider: markerPos = 493.33333333333337
127.5191 	EXP 	slider: markerPos = 493.33333333333337
127.5324 	EXP 	slider: markerPos = 493.33333333333337
127.5456 	EXP 	slider: markerPos = 493.33333333333337
127.5592 	EXP 	slider: markerPos = 493.33333333333337
127.5730 	EXP 	slider: markerPos = 493.33333333333337
127.5853 	EXP 	slider: markerPos = 493.33333333333337
127.5978 	EXP 	slider: markerPos = 493.33333333333337
127.6102 	EXP 	slider: markerPos = 493.33333333333337
127.6241 	EXP 	slider: markerPos = 493.33333333333337
127.6365 	EXP 	slider: markerPos = 493.33333333333337
127.6452 	DATA 	Mouse:  Left button up, pos=(714,445)
127.6496 	EXP 	slider: markerPos = 493.33333333333337
127.6623 	EXP 	slider: markerPos = 493.33333333333337
127.6649 	EXP 	New trial (rep=0, index=2): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
127.6723 	EXP 	text: autoDraw = False
127.6723 	EXP 	slider: autoDraw = False
127.6723 	EXP 	fixation: autoDraw = True
128.1626 	EXP 	cue: autoDraw = True
128.1802 	EXP 	fixation: autoDraw = False
129.1660 	DATA 	Keypress: space
129.1723 	EXP 	fixation: autoDraw = False
129.1723 	EXP 	cue: autoDraw = False
129.5648 	EXP 	Sound sound_1 started
129.8614 	EXP 	Sound sound_1 stopped
129.8805 	EXP 	slider: markerPos = None
129.8805 	EXP 	slider: markerPos = None
129.8805 	EXP 	text: autoDraw = True
129.8805 	EXP 	slider: autoDraw = True
132.3116 	DATA 	Mouse: Left button down, pos=(492,455)
132.3299 	EXP 	slider: markerPos = 246.66666666666666
132.3428 	EXP 	slider: markerPos = 246.66666666666666
132.3563 	EXP 	slider: markerPos = 246.66666666666666
132.3695 	EXP 	slider: markerPos = 246.66666666666666
132.3819 	EXP 	slider: markerPos = 246.66666666666666
132.3948 	EXP 	slider: markerPos = 246.66666666666666
132.4086 	EXP 	slider: markerPos = 246.66666666666666
132.4218 	EXP 	slider: markerPos = 246.66666666666666
132.4350 	EXP 	slider: markerPos = 246.66666666666666
132.4483 	EXP 	slider: markerPos = 246.66666666666666
132.4614 	EXP 	slider: markerPos = 246.66666666666666
132.4888 	EXP 	slider: markerPos = 246.66666666666666
132.4974 	DATA 	Mouse:  Left button up, pos=(492,455)
132.5053 	EXP 	slider: markerPos = 246.66666666666666
132.5183 	EXP 	slider: markerPos = 246.66666666666666
132.5207 	EXP 	New trial (rep=0, index=3): {'delay': 0.7, 'frequency': 400, 'condition': 'expected'}
132.5259 	EXP 	text: autoDraw = False
132.5259 	EXP 	slider: autoDraw = False
132.5259 	EXP 	fixation: autoDraw = True
133.0230 	EXP 	cue: autoDraw = True
133.0306 	EXP 	fixation: autoDraw = False
134.6605 	DATA 	Keypress: space
134.6733 	EXP 	fixation: autoDraw = False
134.6733 	EXP 	cue: autoDraw = False
135.3703 	EXP 	Sound sound_1 started
135.6677 	EXP 	Sound sound_1 stopped
135.6864 	EXP 	slider: markerPos = None
135.6864 	EXP 	slider: markerPos = None
135.6864 	EXP 	text: autoDraw = True
135.6864 	EXP 	slider: autoDraw = True
138.5784 	DATA 	Mouse: Left button down, pos=(725,421)
138.5961 	EXP 	slider: markerPos = 505.55555555555554
138.6094 	EXP 	slider: markerPos = 505.55555555555554
138.6230 	EXP 	slider: markerPos = 505.55555555555554
138.6360 	EXP 	slider: markerPos = 505.55555555555554
138.6493 	EXP 	slider: markerPos = 505.55555555555554
138.6626 	EXP 	slider: markerPos = 505.55555555555554
138.6761 	EXP 	slider: markerPos = 505.55555555555554
138.6897 	EXP 	slider: markerPos = 505.55555555555554
138.7022 	EXP 	slider: markerPos = 505.55555555555554
138.7149 	EXP 	slider: markerPos = 505.55555555555554
138.7275 	EXP 	slider: markerPos = 505.55555555555554
138.7553 	EXP 	slider: markerPos = 505.55555555555554
138.7720 	EXP 	slider: markerPos = 505.55555555555554
138.7806 	DATA 	Mouse:  Left button up, pos=(725,421)
138.7850 	EXP 	slider: markerPos = 505.55555555555554
138.7976 	EXP 	slider: markerPos = 505.55555555555554
138.8001 	EXP 	New trial (rep=0, index=4): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
138.8062 	EXP 	text: autoDraw = False
138.8062 	EXP 	slider: autoDraw = False
138.8062 	EXP 	fixation: autoDraw = True
139.3070 	EXP 	cue: autoDraw = True
139.3137 	EXP 	fixation: autoDraw = False
140.8162 	DATA 	Keypress: space
140.8224 	EXP 	fixation: autoDraw = False
140.8224 	EXP 	cue: autoDraw = False
140.9145 	EXP 	Sound sound_1 started
141.2118 	EXP 	Sound sound_1 stopped
141.2315 	EXP 	slider: markerPos = None
141.2315 	EXP 	slider: markerPos = None
141.2315 	EXP 	text: autoDraw = True
141.2315 	EXP 	slider: autoDraw = True
143.2118 	DATA 	Mouse: Left button down, pos=(498,443)
143.2308 	EXP 	slider: markerPos = 253.3333333333333
143.2439 	EXP 	slider: markerPos = 253.3333333333333
143.2574 	EXP 	slider: markerPos = 253.3333333333333
143.2704 	EXP 	slider: markerPos = 253.3333333333333
143.2834 	EXP 	slider: markerPos = 253.3333333333333
143.2958 	EXP 	slider: markerPos = 253.3333333333333
143.3095 	EXP 	slider: markerPos = 253.3333333333333
143.3232 	EXP 	slider: markerPos = 253.3333333333333
143.3359 	EXP 	slider: markerPos = 253.3333333333333
143.3486 	EXP 	slider: markerPos = 253.3333333333333
143.3610 	EXP 	slider: markerPos = 253.3333333333333
143.3889 	EXP 	slider: markerPos = 253.3333333333333
143.3901 	DATA 	Mouse:  Left button up, pos=(498,443)
143.4059 	EXP 	slider: markerPos = 253.3333333333333
143.4083 	EXP 	New trial (rep=0, index=5): {'delay': 0.1, 'frequency': 1000, 'condition': 'unexpected'}
143.4136 	EXP 	text: autoDraw = False
143.4136 	EXP 	slider: autoDraw = False
143.4136 	EXP 	fixation: autoDraw = True
143.9123 	EXP 	fixation: autoDraw = False
143.9123 	EXP 	cue: autoDraw = True
146.7496 	DATA 	Keypress: space
146.7553 	EXP 	fixation: autoDraw = False
146.7553 	EXP 	cue: autoDraw = False
146.8481 	EXP 	Sound sound_1 started
147.1449 	EXP 	Sound sound_1 stopped
147.1654 	EXP 	slider: markerPos = None
147.1654 	EXP 	slider: markerPos = None
147.1654 	EXP 	text: autoDraw = True
147.1654 	EXP 	slider: autoDraw = True
150.5613 	DATA 	Mouse: Left button down, pos=(495,438)
150.5784 	EXP 	slider: markerPos = 250.0
150.5921 	EXP 	slider: markerPos = 250.0
150.6058 	EXP 	slider: markerPos = 250.0
150.6181 	EXP 	slider: markerPos = 250.0
150.6307 	EXP 	slider: markerPos = 250.0
150.6437 	EXP 	slider: markerPos = 250.0
150.6573 	EXP 	slider: markerPos = 250.0
150.6697 	EXP 	slider: markerPos = 250.0
150.6787 	DATA 	Mouse:  Left button up, pos=(495,438)
150.6840 	EXP 	slider: markerPos = 250.0
150.6968 	EXP 	slider: markerPos = 250.0
150.6992 	EXP 	New trial (rep=0, index=6): {'delay': 0.7, 'frequency': 1000, 'condition': 'unexpected'}
150.7057 	EXP 	text: autoDraw = False
150.7057 	EXP 	slider: autoDraw = False
150.7057 	EXP 	fixation: autoDraw = True
151.2067 	EXP 	fixation: autoDraw = False
151.2067 	EXP 	cue: autoDraw = True
151.8773 	DATA 	Keypress: space
151.8826 	EXP 	fixation: autoDraw = False
151.8826 	EXP 	cue: autoDraw = False
152.5815 	EXP 	Sound sound_1 started
152.8781 	EXP 	Sound sound_1 stopped
152.8965 	EXP 	slider: markerPos = None
152.8965 	EXP 	slider: markerPos = None
152.8965 	EXP 	text: autoDraw = True
152.8965 	EXP 	slider: autoDraw = True
154.2449 	DATA 	Mouse: Left button down, pos=(721,426)
154.2634 	EXP 	slider: markerPos = 501.1111111111111
154.2764 	EXP 	slider: markerPos = 501.1111111111111
154.2903 	EXP 	slider: markerPos = 501.1111111111111
154.3028 	EXP 	slider: markerPos = 501.1111111111111
154.3155 	EXP 	slider: markerPos = 501.1111111111111
154.3281 	EXP 	slider: markerPos = 501.1111111111111
154.3418 	EXP 	slider: markerPos = 501.1111111111111
154.3558 	EXP 	slider: markerPos = 501.1111111111111
154.3680 	EXP 	slider: markerPos = 501.1111111111111
154.3807 	EXP 	slider: markerPos = 501.1111111111111
154.3936 	EXP 	slider: markerPos = 501.1111111111111
154.4074 	EXP 	slider: markerPos = 501.1111111111111
154.4089 	DATA 	Mouse:  Left button up, pos=(721,426)
154.4210 	EXP 	slider: markerPos = 501.1111111111111
154.4237 	EXP 	New trial (rep=0, index=7): {'delay': 0.7, 'frequency': 400, 'condition': 'expected'}
154.4292 	EXP 	text: autoDraw = False
154.4292 	EXP 	slider: autoDraw = False
154.4292 	EXP 	fixation: autoDraw = True
154.9312 	EXP 	fixation: autoDraw = False
154.9312 	EXP 	cue: autoDraw = True
155.8676 	DATA 	Keypress: space
155.8732 	EXP 	fixation: autoDraw = False
155.8732 	EXP 	cue: autoDraw = False
156.5647 	EXP 	Sound sound_1 started
156.8619 	EXP 	Sound sound_1 stopped
156.8812 	EXP 	slider: markerPos = None
156.8812 	EXP 	slider: markerPos = None
156.8812 	EXP 	text: autoDraw = True
156.8812 	EXP 	slider: autoDraw = True
158.4120 	DATA 	Mouse: Left button down, pos=(945,424)
158.4297 	EXP 	slider: markerPos = 750.0
158.4429 	EXP 	slider: markerPos = 750.0
158.4566 	EXP 	slider: markerPos = 750.0
158.4697 	EXP 	slider: markerPos = 750.0
158.4824 	EXP 	slider: markerPos = 750.0
158.4948 	EXP 	slider: markerPos = 750.0
158.5087 	EXP 	slider: markerPos = 750.0
158.5225 	EXP 	slider: markerPos = 750.0
158.5348 	EXP 	slider: markerPos = 750.0
158.5475 	EXP 	slider: markerPos = 750.0
158.5605 	EXP 	slider: markerPos = 750.0
158.5741 	EXP 	slider: markerPos = 750.0
158.5754 	DATA 	Mouse:  Left button up, pos=(945,424)
158.5874 	EXP 	slider: markerPos = 750.0
158.5902 	EXP 	New trial (rep=0, index=8): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
158.5957 	EXP 	text: autoDraw = False
158.5957 	EXP 	slider: autoDraw = False
158.5957 	EXP 	fixation: autoDraw = True
159.0894 	EXP 	cue: autoDraw = True
159.0971 	EXP 	fixation: autoDraw = False
160.0119 	DATA 	Keypress: space
160.0171 	EXP 	fixation: autoDraw = False
160.0171 	EXP 	cue: autoDraw = False
160.1147 	EXP 	Sound sound_1 started
160.4109 	EXP 	Sound sound_1 stopped
160.4291 	EXP 	slider: markerPos = None
160.4291 	EXP 	slider: markerPos = None
160.4291 	EXP 	text: autoDraw = True
160.4291 	EXP 	slider: autoDraw = True
162.2313 	DATA 	Mouse: Left button down, pos=(495,450)
162.2458 	EXP 	slider: markerPos = 250.0
162.2601 	EXP 	slider: markerPos = 250.0
162.2890 	EXP 	slider: markerPos = 250.0
162.3061 	EXP 	slider: markerPos = 250.0
162.3198 	EXP 	slider: markerPos = 250.0
162.3338 	EXP 	slider: markerPos = 250.0
162.3479 	EXP 	slider: markerPos = 250.0
162.3621 	EXP 	slider: markerPos = 250.0
162.3772 	EXP 	slider: markerPos = 250.0
162.3934 	EXP 	slider: markerPos = 250.0
162.3952 	DATA 	Mouse:  Left button up, pos=(495,450)
162.4094 	EXP 	slider: markerPos = 250.0
162.4123 	EXP 	New trial (rep=0, index=9): {'delay': 0.4, 'frequency': 1000, 'condition': 'unexpected'}
162.4230 	EXP 	text: autoDraw = False
162.4230 	EXP 	slider: autoDraw = False
162.4230 	EXP 	fixation: autoDraw = True
162.9137 	EXP 	cue: autoDraw = True
162.9225 	EXP 	fixation: autoDraw = False
162.9257 	DATA 	Keypress: space
162.9309 	EXP 	fixation: autoDraw = False
162.9309 	EXP 	cue: autoDraw = False
163.3314 	EXP 	Sound sound_1 started
163.6278 	EXP 	Sound sound_1 stopped
163.6480 	EXP 	slider: markerPos = None
163.6480 	EXP 	slider: markerPos = None
163.6480 	EXP 	text: autoDraw = True
163.6480 	EXP 	slider: autoDraw = True
165.4281 	DATA 	Mouse: Left button down, pos=(404,448)
165.4469 	EXP 	slider: markerPos = 148.8888888888889
165.4600 	EXP 	slider: markerPos = 148.8888888888889
165.4738 	EXP 	slider: markerPos = 148.8888888888889
165.4872 	EXP 	slider: markerPos = 148.8888888888889
165.4996 	EXP 	slider: markerPos = 148.8888888888889
165.5133 	EXP 	slider: markerPos = 148.8888888888889
165.5263 	EXP 	slider: markerPos = 148.8888888888889
165.5399 	EXP 	slider: markerPos = 148.8888888888889
165.5529 	EXP 	slider: markerPos = 148.8888888888889
165.5660 	EXP 	slider: markerPos = 148.8888888888889
165.5789 	EXP 	slider: markerPos = 148.8888888888889
165.5926 	EXP 	slider: markerPos = 148.8888888888889
165.6064 	EXP 	slider: markerPos = 148.8888888888889
165.6150 	DATA 	Mouse:  Left button up, pos=(404,448)
165.6196 	EXP 	slider: markerPos = 148.8888888888889
165.6321 	EXP 	slider: markerPos = 148.8888888888889
165.6347 	EXP 	New trial (rep=0, index=10): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
165.6405 	EXP 	text: autoDraw = False
165.6405 	EXP 	slider: autoDraw = False
165.6405 	EXP 	fixation: autoDraw = True
166.1396 	EXP 	cue: autoDraw = True
166.1469 	EXP 	fixation: autoDraw = False
167.9832 	DATA 	Keypress: space
167.9894 	EXP 	fixation: autoDraw = False
167.9894 	EXP 	cue: autoDraw = False
168.3817 	EXP 	Sound sound_1 started
168.6785 	EXP 	Sound sound_1 stopped
168.6973 	EXP 	slider: markerPos = None
168.6973 	EXP 	slider: markerPos = None
168.6973 	EXP 	text: autoDraw = True
168.6973 	EXP 	slider: autoDraw = True
170.6279 	DATA 	Mouse: Left button down, pos=(640,430)
170.6400 	EXP 	slider: markerPos = 411.1111111111111
170.6537 	EXP 	slider: markerPos = 411.1111111111111
170.6669 	EXP 	slider: markerPos = 411.1111111111111
170.6799 	EXP 	slider: markerPos = 411.1111111111111
170.6929 	EXP 	slider: markerPos = 411.1111111111111
170.7065 	EXP 	slider: markerPos = 411.1111111111111
170.7193 	EXP 	slider: markerPos = 411.1111111111111
170.7320 	EXP 	slider: markerPos = 411.1111111111111
170.7451 	EXP 	slider: markerPos = 411.1111111111111
170.7588 	EXP 	slider: markerPos = 411.1111111111111
170.7723 	EXP 	slider: markerPos = 411.1111111111111
170.7851 	EXP 	slider: markerPos = 411.1111111111111
170.7940 	DATA 	Mouse:  Left button up, pos=(640,430)
170.7988 	EXP 	slider: markerPos = 411.1111111111111
170.8115 	EXP 	slider: markerPos = 411.1111111111111
170.8143 	EXP 	New trial (rep=0, index=11): {'delay': 0.1, 'frequency': 400, 'condition': 'expected'}
170.8226 	EXP 	text: autoDraw = False
170.8226 	EXP 	slider: autoDraw = False
170.8226 	EXP 	fixation: autoDraw = True
171.3112 	EXP 	cue: autoDraw = True
171.3311 	EXP 	fixation: autoDraw = False
172.0608 	DATA 	Keypress: space
172.0660 	EXP 	fixation: autoDraw = False
172.0660 	EXP 	cue: autoDraw = False
172.1647 	EXP 	Sound sound_1 started
172.4619 	EXP 	Sound sound_1 stopped
172.4807 	EXP 	slider: markerPos = None
172.4807 	EXP 	slider: markerPos = None
172.4807 	EXP 	text: autoDraw = True
172.4807 	EXP 	slider: autoDraw = True
174.1445 	DATA 	Mouse: Left button down, pos=(305,466)
174.1579 	EXP 	slider: markerPos = 39.99999999999998
174.1704 	EXP 	slider: markerPos = 39.99999999999998
174.1832 	EXP 	slider: markerPos = 39.99999999999998
174.1961 	EXP 	slider: markerPos = 39.99999999999998
174.2098 	EXP 	slider: markerPos = 39.99999999999998
174.2236 	EXP 	slider: markerPos = 39.99999999999998
174.2366 	EXP 	slider: markerPos = 39.99999999999998
174.2493 	EXP 	slider: markerPos = 39.99999999999998
174.2621 	EXP 	slider: markerPos = 39.99999999999998
174.2758 	EXP 	slider: markerPos = 39.99999999999998
174.2896 	EXP 	slider: markerPos = 39.99999999999998
174.2982 	DATA 	Mouse:  Left button up, pos=(306,466)
174.3028 	EXP 	slider: markerPos = 39.99999999999998
174.3157 	EXP 	slider: markerPos = 39.99999999999998
174.3184 	EXP 	New trial (rep=1, index=0): {'delay': 0.4, 'frequency': 400, 'condition': 'expected'}
174.3389 	EXP 	text: autoDraw = False
174.3389 	EXP 	slider: autoDraw = False
174.3389 	EXP 	fixation: autoDraw = True
174.8235 	EXP 	cue: autoDraw = True
174.8389 	EXP 	fixation: autoDraw = False
176.6001 	DATA 	Keypress: space
176.6060 	EXP 	fixation: autoDraw = False
176.6060 	EXP 	cue: autoDraw = False
176.9979 	EXP 	Sound sound_1 started
177.2947 	EXP 	Sound sound_1 stopped
177.3134 	EXP 	slider: markerPos = None
177.3134 	EXP 	slider: markerPos = None
177.3134 	EXP 	text: autoDraw = True
177.3134 	EXP 	slider: autoDraw = True
180.4112 	DATA 	Mouse: Left button down, pos=(730,446)
180.4246 	EXP 	slider: markerPos = 511.1111111111111
180.4369 	EXP 	slider: markerPos = 511.1111111111111
180.4495 	EXP 	slider: markerPos = 511.1111111111111
180.4621 	EXP 	slider: markerPos = 511.1111111111111
180.4759 	EXP 	slider: markerPos = 511.1111111111111
180.4899 	EXP 	slider: markerPos = 511.1111111111111
180.5031 	EXP 	slider: markerPos = 511.1111111111111
180.5155 	EXP 	slider: markerPos = 511.1111111111111
